Row Labels,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
BH72,-0.60445243,-0.197343839,-0.746942028,-0.168727276,-0.478232675,-0.715109557,-0.722178572,0.239529531,-0.445311809,-0.435874258,-0.322414514,-0.648220486,-0.836259211,-0.019672543,0.988132393,-0.612235693,-0.805869679,-0.609380491,-0.8449436,-0.706505261,-0.814458902,-0.749254568,-0.340285804,-0.280930902,-0.782719765,-0.751477478,-0.828303787,-0.838344284,-0.425365507,0.017592677,-0.477330548,-0.612209155,-0.87439668,-0.918271446,NA,NA,NA,NA,NA,NA
BH73,1.22163723,-0.523167169,-0.351042984,-1.061648533,-0.228815757,-1.568168844,-0.959852171,-0.462825061,-1.216823052,-1.230054949,-0.521023259,-0.959431376,-0.491798866,-0.339095904,-0.230334026,0.566191538,0.478965012,-0.011745209,0.002172655,0.319847334,1.004250698,0.75590037,-0.215556767,-0.407445179,-0.592575939,-0.518328202,-0.780081229,-0.020047613,-0.50266594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BH74,1.774216517,2.653918036,2.685859795,1.084324781,0.373224859,-0.628888743,0.101613767,-0.583081777,-0.612389113,-0.42314306,-0.455671049,-0.683659959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BH75,1.146085168,1.281283308,0.281399482,1.470220623,0.750794863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BI68,0.22326355,-0.71130024,0.469072382,-0.491989718,-0.678938147,-0.046264511,-0.861644118,-0.094843859,-1.046944106,-0.474121374,-1.389434656,-0.697054339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BI73,0.833997395,-0.64719348,-0.579320471,-0.676021097,-0.645089212,-0.725829447,-0.777556716,-0.866069712,-0.721681269,-0.773187178,-0.700343315,-0.789328597,-0.802992687,-0.819212227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BI74,0.215098693,-1.974248819,-1.247753215,1.260560899,0.377322465,1.435002093,3.170903177,0.662785704,0.679949901,0.246183702,0.457000171,0.288618551,0.795714809,0.54170076,0.733201987,0.703117898,0.491208487,0.717966767,1.198894871,0.398927598,-0.00418147,-0.655351978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BI75,-0.731561254,-0.431474088,-0.629410106,-0.504468268,-0.567734749,-0.417624044,-0.147380244,-0.114445671,-0.122920051,-0.256589207,-0.414443452,0.309848775,0.973285723,0.548823261,-0.086961908,-0.387455706,-0.03169143,-0.129506771,0.321979108,1.11923295,0.786833038,-0.67275055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJ75,0.423718166,-0.785044476,-0.664354509,-0.347712895,0.445527067,0.773374545,-0.982417344,0.950345094,1.244615287,0.868750841,0.112831381,0.726117591,0.551899634,0.3390444,0.668144996,1.035534054,-0.432750191,1.019437329,2.549022078,1.541709425,2.728307107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJ76,0.979317602,2.245259868,2.814506678,-0.452510929,-0.311421558,-0.422912144,-0.348894726,-0.426710753,-0.314461892,-0.234126942,-0.36146837,1.289646201,0.405307896,-0.25882011,-0.406267179,-0.675020476,0.439359723,0.07709871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BK72,-1.168204681,-1.002007458,-1.372271544,-1.23646494,-1.426515066,-0.927254332,-0.969573155,-0.921337285,-1.309648172,-1.223902443,-1.252540728,-1.349027369,-1.470388996,-0.436925909,-0.334203521,-0.535795999,-0.606519053,-0.67219216,-0.656181233,-0.346011735,-0.232037884,-0.205204986,-0.68748894,-0.609417697,-0.358339595,-0.982853969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BK76,0.154116457,0.996102732,0.787146699,1.047329037,1.602766872,0.078814855,-0.62449888,-0.639828924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BK77,-0.947551634,-0.331992449,0.012864335,-0.385722353,-0.159821527,0.950520261,1.350325167,1.17048715,0.575804551,2.389727938,0.786439121,-0.103202059,0.407318602,1.12008495,1.033359205,0.192416628,0.126004807,0.208099528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BL65,-0.807730099,-0.568856767,-0.230761403,-0.112926549,-0.211501492,-0.758273293,-0.23948886,0.360786921,-0.389571458,-0.397961412,0.178651065,-0.380747042,2.792012829,1.278923068,1.326132797,1.771254875,0.821931288,0.886518062,0.664759753,1.171407747,0.731508914,1.245525492,1.115054449,1.24712925,1.350489028,1.279695025,0.938047968,1.312696232,0.413492722,2.589418974,-0.391211107,-0.898833432,0.667592485,2.860291324,1.892642607,0.998511115,1.250167456,0.550492234,-0.162769808,1.313804289
BL71,-0.493899166,-0.53692125,-0.420391658,-0.696726335,-0.281455249,-0.588175643,-0.757165785,-1.004442229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BL72,-0.777758672,-0.671742538,-0.766017973,-0.686142764,-0.536043852,0.036399638,-0.221864341,0.401825014,0.0768133,-0.0859404,-0.393001154,-0.62453836,-0.160016808,-0.488875449,-0.784718722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H52,-0.421192298,-0.619845632,-0.72085364,-0.545248386,-0.53070676,-0.526271288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H53,0.973018777,0.735234879,1.954195843,2.652330812,3.333500634,0.419202932,-0.339128669,-0.422962944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I52,-1.36173986,-0.712285506,-0.191595284,-0.605714471,-0.764125205,-0.729654369,0.154813634,-0.46269454,-0.264705088,0.801507147,0.307088353,0.096331814,-0.512720104,-0.842760425,-0.698945395,-0.602206756,-0.55265324,-0.334940796,0.039909754,0.1042736,-0.379601067,-0.431364344,-0.430714069,-0.154064779,-0.33360955,-0.279789447,-0.130304049,0.556415531,0.3291762,0.021251567,-0.296250864,-0.388459159,-0.797193148,-0.201626094,0.007468419,0.51286342,0.289964807,-0.11359455,0.164280098,-0.739559475
I54,4.422406922,2.213834202,1.365176759,3.119560949,2.860152784,2.244961674,1.617430503,1.459655066,0.99291364,0.868897067,0.419024261,0.889351397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J53,-0.514348482,-0.249009306,-0.744048189,-0.901264274,-0.83271218,-0.784503241,-0.870222886,-0.779921564,0.540227347,0.362923754,-0.116167962,-0.898232778,-0.958578187,-0.989395624,-0.858009102,-0.548559659,-0.526721594,-0.855416284,-1.00242412,-0.814401452,-0.410264331,-0.367775763,-0.447930138,-0.800532554,-0.708323166,-0.462813984,-0.427953032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J54,4.576064155,0.24397802,0.584163574,0.681567509,-0.121770115,0.446931122,0.65630818,1.619966452,0.603269403,0.21040272,1.235711898,1.244597778,0.659848764,0.549790249,1.70553435,1.47896675,0.991579529,2.915974614,0.187952706,0.025228525,-0.652185509,-0.670216498,-0.571836045,-0.316930624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J55,-0.493573752,3.185224571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K54,1.423494369,1.660394188,0.820271364,-0.003492328,1.882591726,0.855511232,-0.355372113,5.372184576,3.792886866,-0.736765332,0.015295762,4.232757595,1.553401919,-0.38080187,-0.834336695,3.305796464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L25,-0.774007803,-0.850532128,-0.869232463,-0.898505637,-0.774131217,-0.695385947,-0.68367035,-0.497791674,-0.80106879,-0.769685366,-0.640421794,-0.804798293,-0.82489123,-0.692740621,-0.549982225,-0.14448991,-0.305964239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L26,-0.280831679,-0.275626849,-0.491848036,-0.154988918,-0.469847793,-0.43747728,-0.093603304,-0.435870572,-0.020366934,-0.17399107,-0.51834036,-0.54584749,-0.549214113,-0.758373248,-0.509875539,-0.380340061,-0.306029415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L28,0.042068787,0.110637988,-0.002773394,-0.14502506,-0.18777588,-0.358933836,-0.134390379,-0.243123088,-0.428653709,-0.770561385,-0.796795599,-0.751514607,-0.743642991,-0.770688943,-0.74949311,-0.442341155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L54,2.7291431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M22,2.681582756,0.948952712,0.876046408,0.677589929,-0.306077604,0.807271015,0.703097356,0.838215427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M23,1.414339965,1.324186191,0.824762497,1.630839842,0.679403982,1.686916994,1.569276224,1.523069733,0.29376115,-0.040648593,-0.306148291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M24,-0.942092416,-0.86948604,-0.783675705,-0.768982124,-0.798324064,-0.849152349,-0.851473107,-0.884552005,-0.836215799,-0.840466572,-0.82641819,-0.777931453,-0.741355089,-0.552088835,-0.667895538,-0.708786524,-0.3061983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M25,-0.902229642,-0.938851302,-0.854455237,-0.852176677,-0.936553759,-0.882994741,-0.787484235,-0.829348274,-0.701381603,-0.793021637,-0.754757394,-0.30620307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M26,-0.728113625,-0.74300656,-0.74143539,-0.792705618,-0.86272903,-0.757291039,-0.763466475,-0.657987381,-0.690283536,-0.655830941,-0.473857004,-0.222037227,0.132372932,-0.365018957,-0.648842058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N19,-0.885657939,-1.280297009,-1.248481293,-0.787500798,-0.362200544,-0.824942391,-0.594640308,-0.451376306,-1.198883237,-0.643490743,-1.029194421,-1.241124974,-1.304225675,-0.762245176,0.111859715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N20,0.219071708,-0.848095251,-0.890138855,-0.367853284,0.028137783,0.259693849,0.392644903,0.305221418,-0.071585881,0.215273463,0.008203462,-0.605418283,-0.474107743,-0.447627125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N21,-0.074568383,0.274277405,0.216065499,-0.582527812,-0.175569709,0.046264494,0.224845813,-0.309527363,-0.148117375,-0.168240197,0.377325876,0.152282886,0.511932263,-0.180370121,-0.478092164,-0.505616109,-0.032840086,0.135028589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N22,-0.804957247,-0.95035393,-0.965363274,-0.963748818,-0.964249311,-0.911563215,-0.928643892,-0.968471715,-0.976300787,-0.966896773,-0.988817904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N23,1.633499898,3.102095459,3.132526596,2.61652353,1.934816792,2.446986317,2.047598327,1.794795016,-0.611991992,-0.774853352,-0.736423579,-0.689403801,-0.777421905,-0.503026001,0.726900432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N24,0.62723716,2.326405268,3.284324771,2.615514194,1.479458562,1.521964241,0.897668226,1.680592428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N53,0.729560302,0.347658762,0.242640702,0.141830494,0.369679963,0.386780496,0.133702651,0.395809272,0.048080308,0.236459856,0.893393736,-0.009020659,0.44281367,0.37656024,0.236549127,0.404990226,0.201637789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N54,0.963267925,1.06238966,1.484691861,0.693201029,4.423026949,3.505487886,2.645723738,3.195786818,1.688941949,0.465238002,0.853738575,0.232651371,0.44325707,1.39298423,1.147863239,1.3735001,3.200756971,3.343394052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N55,1.701927116,2.203757431,2.660579111,4.096822246,3.243297187,3.616718349,1.802395001,2.269398795,1.244131164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O17,2.593112661,0.470186781,0.282772276,0.765381385,0.399868793,4.674959427,4.384522496,4.301348781,2.733309803,5.440365713,1.77095694,0.436123668,2.096967472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O18,-0.42299701,-0.703251406,2.693055165,3.853232102,1.047260413,3.869103865,1.991790308,2.240932929,3.914331236,3.364295193,4.45840976,3.727350333,0.296175392,0.012884454,-0.258269031,0.135028589,0.385085354,-0.591560624,1.593639903,-0.252612909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O20,-0.065955386,0.134275512,0.034159267,-0.443389914,-0.708962374,-0.727976465,-0.743819425,-0.784414516,-0.816602689,-0.848773968,-0.857338928,-0.877326348,-0.878017601,-0.89736539,-0.875375376,-0.882601575,-0.890229496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O21,0.481075426,0.4194615,0.456185723,0.920618079,0.841560044,0.87051299,0.52724794,0.405298244,-0.023858607,-0.310445965,-0.472921405,-0.536653878,-0.537397989,-0.620296422,-0.484404343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O22,0.468722543,0.08907902,-0.13154825,-0.632443496,0.449498668,0.695786275,-0.111130401,0.154995524,0.558563228,0.179780465,0.431309828,0.033746505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O23,0.149866957,0.275584906,-0.036457904,-0.661750061,-0.408658163,-0.654432383,-0.482327643,-0.359705354,-0.192930035,-0.185766881,-0.082904922,-0.15479145,-0.166079059,-0.141775204,-0.195932041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O24,0.111908601,0.711781683,0.861399977,0.492724687,1.527123381,2.422744268,1.977215661,1.970873893,1.676909659,0.009629554,-0.417914546,-0.49110146,-0.595120278,0.11100536,-0.178417699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O53,0.082635644,-0.491952174,0.51727228,-0.887657297,-0.754780615,-0.766467041,-0.744558075,-0.681433997,-0.538046103,-0.436012964,1.86095692,1.784111899,2.091896134,1.234094547,0.577897382,0.038057035,0.503800243,0.354876397,0.822148373,1.521247595,0.097041246,0.268328738,0.911589266,0.769425793,1.671976851,0.473840623,-0.195091315,0.301744839,1.248817648,1.213716038,0.720841557,0.710731942,0.307113247,1.197408436,0.980187806,0.609631325,1.916628038,1.771116642,2.098390825,0.899197368
O54,1.177893265,0.912510924,1.180839408,-0.538992931,0.318415566,0.710127196,0.634740512,1.961360336,2.417577686,3.106329986,3.093156618,2.186065789,2.071516882,1.289297373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O55,0.92397143,1.289890942,2.436080279,2.537032952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P11,0.020684866,0.632360314,0.223075232,0.571752573,0.547222021,-0.03254381,0.12903801,0.767243743,0.502555183,-0.097724419,-0.602012381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P12,0.220905513,-0.032044532,-0.870223828,-0.581447918,0.122862216,0.139534419,0.141506966,0.118763314,-0.674724795,-0.490031877,0.214823363,0.268541195,0.237422041,0.216842858,-0.330918704,-0.007526698,-0.228223525,-0.2445722,-0.120430375,-0.213434398,-0.157887108,0.496532361,0.41746632,-0.052813711,-0.009091067,0.187777956,0.598384364,1.7557238,1.038012057,0.520594003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P13,0.806589354,0.98905884,0.096663059,0.609073365,0.971771617,0.81317846,5.397614032,1.463940506,2.073892972,2.208960355,0.192833599,-0.40687566,-0.039286958,0.300570186,-0.669798521,-0.531195568,2.807941703,1.247868068,4.159710805,1.883843029,2.952995895,5.180620949,0.340542577,3.81026535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P15,-0.154332652,-0.080802028,-0.381053719,-0.702922425,-0.401326779,-0.387976932,-0.047976419,-0.495900837,-0.819386014,-0.898104064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P16,-0.11555745,0.41503909,0.103898947,0.001565839,-0.169525912,-0.317966153,-0.259033845,-0.570318645,-0.852405277,-0.335613526,0.121313314,0.062017259,-0.13755769,-0.554300302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P17,-0.858368804,0.715255354,3.369946876,4.260190525,4.232473407,0.265620923,-0.012058654,-0.25767351,1.23327878,2.033107155,2.448859733,1.325424033,0.714358744,-0.939505764,-0.441762092,-0.547169667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P22,-0.313185399,-0.826282854,0.964175796,0.308380897,3.176198057,2.067820799,3.411224938,4.783885828,2.513918761,2.207475073,3.763942412,0.580594907,-0.13410509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P23,0.27994699,0.777711608,0.76719734,0.889319569,0.732567519,3.930814958,2.504220718,1.126240622,2.403315027,2.82228518,1.055513218,0.981949579,2.08304002,2.573085794,2.310610794,0.609938076,1.731556592,1.535477458,2.262055077,0.498610521,0.924251409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P24,2.842387235,1.272584483,0.070848868,-0.009299705,0.077423962,-0.527726538,-0.501477604,0.574730653,0.865154217,0.928943292,2.541372002,3.676442124,4.076268772,2.927876979,4.50233393,2.560176838,2.471928602,2.757253302,0.822437946,1.572177388,1.308644246,1.697023685,1.171660224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P25,1.946229719,1.241569062,3.229346662,2.465365978,0.972712834,2.148054592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P52,1.542185085,2.064659673,3.212828235,4.865570857,2.739507023,2.685126229,2.317591624,4.549370141,2.374448311,0.675078851,0.114116661,0.22503525,1.18260025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P53,-0.883165178,-0.453442393,-0.667747092,-0.013451796,2.251679395,2.348025642,0.258146218,3.166781806,2.485395371,3.855904754,3.449371742,2.647633831,2.725200826,1.070362434,0.52822943,0.670847564,-0.008571416,1.06468785,0.195512716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q11,-1.004075625,0.202251349,0.602098344,1.141140343,0.800522523,0.397364777,0.492081687,0.611628746,-0.419209739,-1.096957883,-1.39334377,-0.674583194,-0.732473564,-0.251576099,-0.485914403,-0.463646747,-0.763983333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q12,-0.709869613,-0.709658285,-0.541121232,-0.702445236,-0.477945908,-0.068253867,-0.679976143,-0.440184956,-0.451085686,-0.218299145,-0.484916307,-0.687320603,-0.453364541,-0.702021847,-0.637872813,-0.594971794,-0.544450862,-0.378254847,0.102421758,0.246564428,-0.401819056,-0.242638646,0.196807628,-0.090552702,-0.310505906,-0.699329047,-0.871710038,-0.422170227,-0.376793895,-0.673985893,-0.44378769,-0.547405163,-0.933620956,NA,NA,NA,NA,NA,NA,NA
Q13,-0.961268563,-0.294406808,0.058248083,0.351479226,0.117735565,-0.286162207,-0.072643849,0.393298321,0.599042567,0.833825884,1.59174468,-0.193902661,-0.048742027,0.252087361,-0.482451968,-0.794016725,-0.070443307,0.362800956,0.232439314,0.473350742,0.213219582,-0.133193085,-0.413130385,-0.550390476,-0.003715924,-0.108767698,1.404683366,-0.102710917,-0.269599478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q14,-0.424803809,-0.332223772,0.720813893,0.367031887,-0.823637628,-0.563038545,-0.22625182,0.169960847,-0.498057118,-0.48467505,-0.346901967,-0.516639265,-0.554379214,-0.178475103,-0.378815605,-0.139145967,-0.446059837,-0.138028198,0.337208489,-0.153494016,0.045406666,0.061184176,0.131279622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q15,0.957229543,1.233222868,0.878209204,0.692725441,1.179274117,0.293650535,-0.010308631,-0.135612382,-0.450710456,-0.213352892,-0.428031484,-0.497229874,-0.598728659,-0.672747041,-0.576877098,-0.610908577,-0.640821923,-0.723023997,-0.747715917,-0.435715934,-0.304669534,-0.098590214,-0.70473444,-0.690359057,-0.622578963,-0.320713142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q18,0.59561515,2.054990085,1.427937462,1.459927871,2.538182039,2.601131971,1.517446689,1.335407597,1.31467505,2.003265356,0.220397753,0.955839928,0.169302084,0.977839331,1.628847997,-0.040889561,-0.178105901,-0.33624211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q19,-0.551937254,-0.950719064,-0.953323782,-0.946613703,-0.83030957,-0.874968459,-0.740074588,-0.744411483,-0.667760759,-0.572502237,-0.522611324,-0.74540132,-0.849766326,-0.77657908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q21,0.095004459,0.37628782,-0.178333865,-0.582889473,-0.495282586,-0.347577095,0.990078202,1.488399792,0.539535029,-0.170049732,-0.631848333,-0.356211584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q22,-0.826626398,-0.446588231,-0.678555415,-0.560615742,-0.155957601,-0.206707296,-0.70227409,-0.724263978,-0.671959864,-0.515602119,-0.576232995,-0.398244619,-0.516047085,-0.568198151,-0.938713344,-0.901348174,-0.541030678,-0.306272352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q23,1.544998786,-0.654344462,-0.679691515,-0.723402169,-0.848381054,-0.493668035,-0.185006035,1.697953584,0.067877102,1.209633071,1.125904524,2.144239865,0.383253168,-0.182127713,0.360532141,1.122221312,1.34123811,-0.581009361,-0.755432009,-0.768954258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q24,-1.117328163,-1.336974145,0.299626639,-0.398729296,-0.738554108,-0.159217437,-0.23071074,0.137269554,5.466455839,3.6908659,1.6902769,3.513504779,0.785432088,-0.099527253,-0.110911225,-0.340335132,3.172792132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q25,3.285492636,3.406858915,2.082755378,4.356956594,2.684889896,2.836064949,4.170778314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
